"","Network","Iteration","f","h","m","nw","nh","ew","eh","b","Target"
"1692","19","7",0.46484648,-0.6459646,-1,0.23712371,0.99791542,0.49984494,0.85008501,-0.41974197,"ConsensusSad"
"1702","19","8",0.46484648,-0.6459646,-1,0.23712371,0.87128713,0.49984494,0.85008501,-0.41974197,"ConsensusSad"
"1713","19","9",0.46484648,-0.6459646,-1,0.23712371,0.87128713,0.26842684,0.85008501,-0.41974197,"ConsensusSad"
"1722","19","10",0.46484648,-0.6459646,-1,0.23712371,0.87128713,0.26842684,0.93709371,-0.41974197,"ConsensusSad"
"1732","19","11",0.46484648,-0.6459646,-1,0.23712371,0.87128713,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1742","19","12",0.97119712,-0.6459646,-1,0.23712371,0.87128713,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1752","19","13",0.97119712,-1,-1,0.23712371,0.87128713,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1762","19","14",0.97119712,-1,-0.98259826,0.23712371,0.87128713,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1772","19","15",0.97119712,-1,-0.98259826,0.48354835,0.87128713,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1782","19","16",0.97119712,-1,-0.98259826,0.48354835,0.56525653,0.26842684,0.93709371,0.94839484,"ConsensusSad"
"1792","19","17",0.97119712,-1,-0.98259826,0.48354835,0.56525653,0.12621262,0.93709371,0.94839484,"ConsensusSad"
"1802","19","18",0.97119712,-1,-0.98259826,0.48354835,0.56525653,0.12621262,0.98169817,0.94839484,"ConsensusSad"
"1813","19","19",0.97119712,-1,-0.98259826,0.48354835,0.56525653,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1822","19","20",0.95909591,-1,-0.98259826,0.48354835,0.56525653,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1832","19","21",0.95909591,0.02610261,-0.98259826,0.48354835,0.56525653,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1842","19","22",0.95909591,0.02610261,-1,0.48354835,0.56525653,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1852","19","23",0.95909591,0.02610261,-1,0.15381538,0.56525653,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1862","19","24",0.95909591,0.02610261,-1,0.15381538,0.26652665,0.12621262,0.98169817,0.49714971,"ConsensusSad"
"1872","19","25",0.95909591,0.02610261,-1,0.15381538,0.26652665,0.03710371,0.98169817,0.49714971,"ConsensusSad"
"1882","19","26",0.95909591,0.02610261,-1,0.15381538,0.26652665,0.03710371,0.60646065,0.49714971,"ConsensusSad"
"1892","19","27",0.95909591,0.02610261,-1,0.15381538,0.26652665,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1902","19","28",0.11491149,0.02610261,-1,0.15381538,0.26652665,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1912","19","29",0.11491149,-0.72477248,-1,0.15381538,0.26652665,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1922","19","30",0.11491149,-0.72477248,-0.789979,0.15381538,0.26652665,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1932","19","31",0.11491149,-0.72477248,-0.789979,0.77527753,0.26652665,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1941","19","32",0.11491149,-0.72477248,-0.789979,0.77527753,0.03710371,0.03710371,0.60646065,0.5789579,"ConsensusSad"
"1952","19","33",0.11491149,-0.72477248,-0.789979,0.77527753,0.03710371,0.60536054,0.60646065,0.5789579,"ConsensusSad"
"1962","19","34",0.11491149,-0.72477248,-0.789979,0.77527753,0.03710371,0.60536054,0.6279628,0.5789579,"ConsensusSad"
"1972","19","35",0.11491149,-0.72477248,-0.789979,0.77527753,0.03710371,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"1982","19","36",0.81738174,-0.72477248,-0.789979,0.77527753,0.03710371,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"1992","19","37",0.81738174,-0.82158216,-0.789979,0.77527753,0.03710371,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"2002","19","38",0.81738174,-0.82158216,0.62936294,0.77527753,0.03710371,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"2013","19","39",0.81738174,-0.82158216,0.62936294,0.57425743,0.03710371,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"2022","19","40",0.81738174,-0.82158216,0.62936294,0.57425743,0.59035904,0.60536054,0.6279628,0.59955996,"ConsensusSad"
"2032","19","41",0.81738174,-0.82158216,0.62936294,0.57425743,0.59035904,0.40944094,0.6279628,0.59955996,"ConsensusSad"
"2042","19","42",0.81738174,-0.82158216,0.62936294,0.57425743,0.59035904,0.40944094,0.03960396,0.59955996,"ConsensusSad"
"2052","19","43",0.81738174,-0.82158216,0.62936294,0.57425743,0.59035904,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2062","19","44",0.56345635,-0.82158216,0.62936294,0.57425743,0.59035904,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2072","19","45",0.56345635,-0.07390739,0.62936294,0.57425743,0.59035904,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2082","19","46",0.56345635,-0.07390739,-0.81778178,0.57425743,0.59035904,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2092","19","47",0.56345635,-0.07390739,-0.81778178,0.71327133,0.59035904,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2103","19","48",0.56345635,-0.07390739,-0.81778178,0.71327133,0.8789879,0.40944094,0.03960396,0.57275728,"ConsensusSad"
"2113","19","49",0.56345635,-0.07390739,-0.81778178,0.71327133,0.8789879,0.13371337,0.03960396,0.57275728,"ConsensusSad"
"2122","19","50",0.56345635,-0.07390739,-0.81778178,0.71327133,0.8789879,0.13371337,0.07230723,0.57275728,"ConsensusSad"
"2132","19","51",0.56345635,-0.07390739,-0.81778178,0.71327133,0.8789879,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2142","19","52",0.95049505,-0.07390739,-0.81778178,0.71327133,0.8789879,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2152","19","53",0.95049505,-0.97879788,-0.81778178,0.71327133,0.8789879,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2162","19","54",0.95049505,-0.97879788,-0.91819182,0.71327133,0.8789879,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2172","19","55",0.95049505,-0.97879788,-0.91819182,0.99319932,0.8789879,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2182","19","56",0.95049505,-0.97879788,-0.91819182,0.99319932,0.66486649,0.13371337,0.07230723,0.6419642,"ConsensusSad"
"2192","19","57",0.95049505,-0.97879788,-0.91819182,0.99319932,0.66486649,0.17761776,0.07230723,0.6419642,"ConsensusSad"
"2202","19","58",0.95049505,-0.97879788,-0.91819182,0.99319932,0.66486649,0.17761776,0.99669967,0.6419642,"ConsensusSad"
"2212","19","59",0.95049505,-0.97879788,-0.91819182,0.99319932,0.66486649,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2222","19","60",0.68286829,-0.97879788,-0.91819182,0.99319932,0.66486649,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2232","19","61",0.68286829,-1,-0.91819182,0.99319932,0.66486649,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2242","19","62",0.68286829,-1,-0.6479648,0.99319932,0.66486649,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2252","19","63",0.68286829,-1,-0.6479648,0.01720172,0.66486649,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2262","19","64",0.68286829,-1,-0.6479648,0.01720172,0.29032903,0.17761776,0.99669967,-0.78517852,"ConsensusSad"
"2272","19","65",0.68286829,-1,-0.6479648,0.01720172,0.29032903,0.02020202,0.99669967,-0.78517852,"ConsensusSad"
"2282","19","66",0.68286829,-1,-0.6479648,0.01720172,0.29032903,0.02020202,0.01130113,-0.78517852,"ConsensusSad"
"2292","19","67",0.68286829,-1,-0.6479648,0.01720172,0.29032903,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2302","19","68",0.91789179,-1,-0.6479648,0.01720172,0.29032903,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2313","19","69",0.91789179,-0.91659166,-0.6479648,0.01720172,0.29032903,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2322","19","70",0.91789179,-0.91659166,-0.50735074,0.01720172,0.29032903,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2332","19","71",0.91789179,-0.91659166,-0.50735074,0.93129313,0.29032903,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2342","19","72",0.91789179,-0.91659166,-0.50735074,0.93129313,0.23052305,0.02020202,0.01130113,-0.27592759,"ConsensusSad"
"2351","19","73",0.91789179,-0.91659166,-0.50735074,0.93129313,0.23052305,1,0.01130113,-0.27592759,"ConsensusSad"
"2362","19","74",0.91789179,-0.91659166,-0.50735074,0.93129313,0.23052305,1,0.96909691,-0.27592759,"ConsensusSad"
"2371","19","75",0.91789179,-0.91659166,-0.50735074,0.93129313,0.23052305,1,0.96909691,-0.14211421,"ConsensusSad"
"2382","19","76",1,-0.91659166,-0.50735074,0.93129313,0.23052305,1,0.96909691,-0.14211421,"ConsensusSad"
"2391","19","77",1,-1,-0.50735074,0.93129313,0.23052305,1,0.96909691,-0.14211421,"ConsensusSad"
"2402","19","78",1,-1,-0.21432143,0.93129313,0.23052305,1,0.96909691,-0.14211421,"ConsensusSad"
"2413","19","79",1,-1,-0.21432143,0.57145715,0.23052305,1,0.96909691,-0.14211421,"ConsensusSad"
"2422","19","80",1,-1,-0.21432143,0.57145715,0.57145715,1,0.96909691,-0.14211421,"ConsensusSad"
"2432","19","81",1,-1,-0.21432143,0.57145715,0.57145715,0.32943294,0.96909691,-0.14211421,"ConsensusSad"
"2442","20","1",0.54827674,-0.6895365,0.91507322,0.42082829,0.55585488,0.85552796,0.20715809,-0.51554792,"ConsensusSad"
"2452","20","2",0.54827674,-0.6895365,0.91507322,0.42082829,0.55585488,0.99389939,0.20715809,-0.51554792,"ConsensusSad"
"2462","20","3",0.54827674,-0.6895365,0.91507322,0.42082829,0.55585488,0.99389939,0.23662366,-0.51554792,"ConsensusSad"
"2472","20","4",0.54827674,-0.6895365,0.91507322,0.42082829,0.55585488,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2482","20","5",0.95159516,-0.6895365,0.91507322,0.42082829,0.55585488,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2492","20","6",0.95159516,-0.9749975,0.91507322,0.42082829,0.55585488,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2502","20","7",0.95159516,-0.9749975,-0.43654365,0.42082829,0.55585488,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2513","20","8",0.95159516,-0.9749975,-0.43654365,0,0.55585488,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2522","20","9",0.95159516,-0.9749975,-0.43654365,0,0.02650265,0.99389939,0.23662366,-0.9739974,"ConsensusSad"
"2532","20","10",0.95159516,-0.9749975,-0.43654365,0,0.02650265,0,0.23662366,-0.9739974,"ConsensusSad"
"2542","20","11",0.95159516,-0.9749975,-0.43654365,0,0.02650265,0,0.07440744,-0.9739974,"ConsensusSad"
"2552","20","12",0.95159516,-0.9749975,-0.43654365,0,0.02650265,0,0.07440744,0.90859086,"ConsensusSad"
"2562","20","13",0.94329433,-0.9749975,-0.43654365,0,0.02650265,0,0.07440744,0.90859086,"ConsensusSad"
"2572","20","14",0.94329433,-0.87258726,-0.43654365,0,0.02650265,0,0.07440744,0.90859086,"ConsensusSad"
"2582","20","15",0.94329433,-0.87258726,-1,0,0.02650265,0,0.07440744,0.90859086,"ConsensusSad"
"2592","20","16",0.94329433,-0.87258726,-1,0.25912591,0.02650265,0,0.07440744,0.90859086,"ConsensusSad"
"2601","20","17",0.94329433,-0.87258726,-1,0.25912591,0.02580258,0,0.07440744,0.90859086,"ConsensusSad"
"2612","20","18",0.94329433,-0.87258726,-1,0.25912591,0.02580258,1,0.07440744,0.90859086,"ConsensusSad"
"2622","20","19",0.94329433,-0.87258726,-1,0.25912591,0.02580258,1,0.15261526,0.90859086,"ConsensusSad"
"2632","20","20",0.94329433,-0.87258726,-1,0.25912591,0.02580258,1,0.15261526,0.81038104,"ConsensusSad"
"2642","20","21",0.03090309,-0.87258726,-1,0.25912591,0.02580258,1,0.15261526,0.81038104,"ConsensusSad"
"2652","20","22",0.03090309,0.66736674,-1,0.25912591,0.02580258,1,0.15261526,0.81038104,"ConsensusSad"
"2662","20","23",0.03090309,0.66736674,-0.77777778,0.25912591,0.02580258,1,0.15261526,0.81038104,"ConsensusSad"
"2672","20","24",0.03090309,0.66736674,-0.77777778,0.89888989,0.02580258,1,0.15261526,0.81038104,"ConsensusSad"
"2682","20","25",0.03090309,0.66736674,-0.77777778,0.89888989,0.88528853,1,0.15261526,0.81038104,"ConsensusSad"
"2692","20","26",0.03090309,0.66736674,-0.77777778,0.89888989,0.88528853,0.30033003,0.15261526,0.81038104,"ConsensusSad"
"2702","20","27",0.03090309,0.66736674,-0.77777778,0.89888989,0.88528853,0.30033003,0.91519152,0.81038104,"ConsensusSad"
"2713","20","28",0.03090309,0.66736674,-0.77777778,0.89888989,0.88528853,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2722","20","29",0.30293029,0.66736674,-0.77777778,0.89888989,0.88528853,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2732","20","30",0.30293029,0.72757276,-0.77777778,0.89888989,0.88528853,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2742","20","31",0.30293029,0.72757276,1,0.89888989,0.88528853,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2752","20","32",0.30293029,0.72757276,1,0.06480648,0.88528853,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2762","20","33",0.30293029,0.72757276,1,0.06480648,0.95169517,0.30033003,0.91519152,-0.40714071,"ConsensusSad"
"2772","20","34",0.30293029,0.72757276,1,0.06480648,0.95169517,0.64176418,0.91519152,-0.40714071,"ConsensusSad"
"2782","20","35",0.30293029,0.72757276,1,0.06480648,0.95169517,0.64176418,0.13391339,-0.40714071,"ConsensusSad"
"2792","20","36",0.30293029,0.72757276,1,0.06480648,0.95169517,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2802","20","37",0,0.72757276,1,0.06480648,0.95169517,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2812","20","38",0,-0.99619962,1,0.06480648,0.95169517,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2822","20","39",0,-0.99619962,-0.89938994,0.06480648,0.95169517,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2831","20","40",0,-0.99619962,-0.89938994,0.39073907,0.95169517,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2842","20","41",0,-0.99619962,-0.89938994,0.39073907,0.54015402,0.64176418,0.13391339,0.24832483,"ConsensusSad"
"2852","20","42",0,-0.99619962,-0.89938994,0.39073907,0.54015402,0.75267527,0.13391339,0.24832483,"ConsensusSad"
"2862","20","43",0,-0.99619962,-0.89938994,0.39073907,0.54015402,0.75267527,0.00580058,0.24832483,"ConsensusSad"
"2872","20","44",0,-0.99619962,-0.89938994,0.39073907,0.54015402,0.75267527,0.00580058,1,"ConsensusSad"
"2882","20","45",0.53925393,-0.99619962,-0.89938994,0.39073907,0.54015402,0.75267527,0.00580058,1,"ConsensusSad"
"2892","20","46",0.53925393,-0.98019802,-0.89938994,0.39073907,0.54015402,0.75267527,0.00580058,1,"ConsensusSad"
"2902","20","47",0.53925393,-0.98019802,0.32873287,0.39073907,0.54015402,0.75267527,0.00580058,1,"ConsensusSad"
"2912","20","48",0.53925393,-0.98019802,0.32873287,0.10241024,0.54015402,0.75267527,0.00580058,1,"ConsensusSad"
"2921","20","49",0.53925393,-0.98019802,0.32873287,0.10241024,0.73837384,0.75267527,0.00580058,1,"ConsensusSad"
"2932","20","50",0.53925393,-0.98019802,0.32873287,0.10241024,0.73837384,0.88568857,0.00580058,1,"ConsensusSad"
"2942","20","51",0.53925393,-0.98019802,0.32873287,0.10241024,0.73837384,0.88568857,0,1,"ConsensusSad"
"2952","20","52",0.53925393,-0.98019802,0.32873287,0.10241024,0.73837384,0.88568857,0,1,"ConsensusSad"
"2962","20","53",0.2880288,-0.98019802,0.32873287,0.10241024,0.73837384,0.88568857,0,1,"ConsensusSad"
"2972","20","54",0.2880288,-0.739974,0.32873287,0.10241024,0.73837384,0.88568857,0,1,"ConsensusSad"
"2982","20","55",0.2880288,-0.739974,-0.14311431,0.10241024,0.73837384,0.88568857,0,1,"ConsensusSad"
"2992","20","56",0.2880288,-0.739974,-0.14311431,0.91019102,0.73837384,0.88568857,0,1,"ConsensusSad"
"3002","20","57",0.2880288,-0.739974,-0.14311431,0.91019102,1,0.88568857,0,1,"ConsensusSad"
"3013","20","58",0.2880288,-0.739974,-0.14311431,0.91019102,1,0.09980998,0,1,"ConsensusSad"
"3022","20","59",0.2880288,-0.739974,-0.14311431,0.91019102,1,0.09980998,0.11431143,1,"ConsensusSad"
"3032","20","60",0.2880288,-0.739974,-0.14311431,0.91019102,1,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3042","20","61",0.01990199,-0.739974,-0.14311431,0.91019102,1,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3052","20","62",0.01990199,-1,-0.14311431,0.91019102,1,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3062","20","63",0.01990199,-1,-0.34353435,0.91019102,1,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3072","20","64",0.01990199,-1,-0.34353435,0.28932893,1,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3082","20","65",0.01990199,-1,-0.34353435,0.28932893,0.95409541,0.09980998,0.11431143,0.819982,"ConsensusSad"
"3092","20","66",0.01990199,-1,-0.34353435,0.28932893,0.95409541,0.05880588,0.11431143,0.819982,"ConsensusSad"
"3103","20","67",0.01990199,-1,-0.34353435,0.28932893,0.95409541,0.05880588,0.63236324,0.819982,"ConsensusSad"
"3113","20","68",0.01990199,-1,-0.34353435,0.28932893,0.95409541,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3122","20","69",0.37183718,-1,-0.34353435,0.28932893,0.95409541,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3132","20","70",0.37183718,-1,-0.34353435,0.28932893,0.95409541,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3141","20","71",0.37183718,-1,-0.89458946,0.28932893,0.95409541,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3152","20","72",0.37183718,-1,-0.89458946,0.14471447,0.95409541,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3162","20","73",0.37183718,-1,-0.89458946,0.14471447,0.98259826,0.05880588,0.63236324,-0.56755676,"ConsensusSad"
"3172","20","74",0.37183718,-1,-0.89458946,0.14471447,0.98259826,1,0.63236324,-0.56755676,"ConsensusSad"
"3182","20","75",0.37183718,-1,-0.89458946,0.14471447,0.98259826,1,0.06880688,-0.56755676,"ConsensusSad"
"3192","20","76",0.37183718,-1,-0.89458946,0.14471447,0.98259826,1,0.06880688,-0.77777778,"ConsensusSad"
"3202","20","77",0.95409541,-1,-0.89458946,0.14471447,0.98259826,1,0.06880688,-0.77777778,"ConsensusSad"
"3212","20","78",0.95409541,-1,-0.89458946,0.14471447,0.98259826,1,0.06880688,-0.77777778,"ConsensusSad"
"3222","20","79",0.95409541,-1,0.53175318,0.14471447,0.98259826,1,0.06880688,-0.77777778,"ConsensusSad"
"3232","20","80",0.95409541,-1,0.53175318,0.76937694,0.98259826,1,0.06880688,-0.77777778,"ConsensusSad"
"3241","20","81",0.95409541,-1,0.53175318,0.76937694,0.3770377,1,0.06880688,-0.77777778,"ConsensusSad"
"3252","21","1",0.39945144,-0.2064224,-0.3064171,0.98878143,0.33731565,0.472717,0.51318591,-0.71780661,"ConsensusSad"
"3262","21","2",0.39945144,-0.2064224,-0.3064171,0.98878143,0.33731565,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3272","21","3",0.9749975,-0.2064224,-0.3064171,0.98878143,0.33731565,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3281","21","4",0.9749975,-0.99919992,-0.3064171,0.98878143,0.33731565,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3291","21","5",0.9749975,-0.99919992,1,0.98878143,0.33731565,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3302","21","6",0.9749975,-0.99919992,1,0.88258826,0.33731565,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3312","21","7",0.9749975,-0.99919992,1,0.88258826,0.68056806,0.472717,0.51318591,0.83258326,"ConsensusSad"
"3322","21","8",0.9749975,-0.99919992,1,0.88258826,0.68056806,0.98579858,0.51318591,0.83258326,"ConsensusSad"
"3332","21","9",0.9749975,-0.99919992,1,0.88258826,0.68056806,0.98579858,0.20772077,0.83258326,"ConsensusSad"
"3342","21","10",0.9749975,-0.99919992,1,0.88258826,0.68056806,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3352","21","11",0.11661166,-0.99919992,1,0.88258826,0.68056806,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3362","21","12",0.11661166,-0.92039204,1,0.88258826,0.68056806,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3371","21","13",0.11661166,-0.92039204,-0.89858986,0.88258826,0.68056806,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3382","21","14",0.11661166,-0.92039204,-0.89858986,0.08730873,0.68056806,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3392","21","15",0.11661166,-0.92039204,-0.89858986,0.08730873,0.9979998,0.98579858,0.20772077,0.989999,"ConsensusSad"
"3402","21","16",0.11661166,-0.92039204,-0.89858986,0.08730873,0.9979998,0.89278928,0.20772077,0.989999,"ConsensusSad"
"3413","21","17",0.11661166,-0.92039204,-0.89858986,0.08730873,0.9979998,0.89278928,0.17171717,0.989999,"ConsensusSad"
"3422","21","18",0.11661166,-0.92039204,-0.89858986,0.08730873,0.9979998,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3432","21","19",0.54675468,-0.92039204,-0.89858986,0.08730873,0.9979998,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3442","21","20",0.54675468,-0.94839484,-0.89858986,0.08730873,0.9979998,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3452","21","21",0.54675468,-0.94839484,-0.40534053,0.08730873,0.9979998,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3462","21","22",0.54675468,-0.94839484,-0.40534053,0.140014,0.9979998,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3472","21","23",0.54675468,-0.94839484,-0.40534053,0.140014,0,0.89278928,0.17171717,0.23392339,"ConsensusSad"
"3482","21","24",0.54675468,-0.94839484,-0.40534053,0.140014,0,0.69566957,0.17171717,0.23392339,"ConsensusSad"
"3492","21","25",0.54675468,-0.94839484,-0.40534053,0.140014,0,0.69566957,0.47094709,0.23392339,"ConsensusSad"
"3502","21","26",0.54675468,-0.94839484,-0.40534053,0.140014,0,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3513","21","27",0.19091909,-0.94839484,-0.40534053,0.140014,0,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3522","21","28",0.19091909,-0.47074707,-0.40534053,0.140014,0,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3532","21","29",0.19091909,-0.47074707,-0.96179618,0.140014,0,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3542","21","30",0.19091909,-0.47074707,-0.96179618,0.1050105,0,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3552","21","31",0.19091909,-0.47074707,-0.96179618,0.1050105,1,0.69566957,0.47094709,-0.13791379,"ConsensusSad"
"3562","21","32",0.19091909,-0.47074707,-0.96179618,0.1050105,1,0.04970497,0.47094709,-0.13791379,"ConsensusSad"
"3572","21","33",0.19091909,-0.47074707,-0.96179618,0.1050105,1,0.04970497,0.68286829,-0.13791379,"ConsensusSad"
"3582","21","34",0.19091909,-0.47074707,-0.96179618,0.1050105,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3592","21","35",0.85878588,-0.47074707,-0.96179618,0.1050105,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3602","21","36",0.85878588,-0.8829883,-0.96179618,0.1050105,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3613","21","37",0.85878588,-0.8829883,-0.48014801,0.1050105,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3622","21","38",0.85878588,-0.8829883,-0.48014801,0.49814981,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3632","21","39",0.85878588,-0.8829883,-0.48014801,0.49814981,1,0.04970497,0.68286829,0.38373837,"ConsensusSad"
"3642","21","40",0.85878588,-0.8829883,-0.48014801,0.49814981,1,0.25442544,0.68286829,0.38373837,"ConsensusSad"
"3652","21","41",0.85878588,-0.8829883,-0.48014801,0.49814981,1,0.25442544,0.45614561,0.38373837,"ConsensusSad"
"3662","21","42",0.85878588,-0.8829883,-0.48014801,0.49814981,1,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3672","21","43",0.15621562,-0.8829883,-0.48014801,0.49814981,1,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3682","21","44",0.15621562,-0.9709971,-0.48014801,0.49814981,1,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3692","21","45",0.15621562,-0.9709971,-0.90019002,0.49814981,1,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3702","21","46",0.15621562,-0.9709971,-0.90019002,0.50005001,1,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3713","21","47",0.15621562,-0.9709971,-0.90019002,0.50005001,0.25412541,0.25442544,0.45614561,0.85278528,"ConsensusSad"
"3722","21","48",0.15621562,-0.9709971,-0.90019002,0.50005001,0.25412541,0.94779478,0.45614561,0.85278528,"ConsensusSad"
"3732","21","49",0.15621562,-0.9709971,-0.90019002,0.50005001,0.25412541,0.94779478,0.83368337,0.85278528,"ConsensusSad"
"3742","21","50",0.15621562,-0.9709971,-0.90019002,0.50005001,0.25412541,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3752","21","51",0.7219722,-0.9709971,-0.90019002,0.50005001,0.25412541,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3762","21","52",0.7219722,-1,-0.90019002,0.50005001,0.25412541,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3771","21","53",0.7219722,-1,-0.719972,0.50005001,0.25412541,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3782","21","54",0.7219722,-1,-0.719972,0.07230723,0.25412541,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3792","21","55",0.7219722,-1,-0.719972,0.07230723,0,0.94779478,0.83368337,0.96579658,"ConsensusSad"
"3802","21","56",0.7219722,-1,-0.719972,0.07230723,0,0.3280328,0.83368337,0.96579658,"ConsensusSad"
"3812","21","57",0.7219722,-1,-0.719972,0.07230723,0,0.3280328,1,0.96579658,"ConsensusSad"
"3822","21","58",0.7219722,-1,-0.719972,0.07230723,0,0.3280328,1,0.99839984,"ConsensusSad"
"3832","21","59",0.63166317,-1,-0.719972,0.07230723,0,0.3280328,1,0.99839984,"ConsensusSad"
"3842","21","60",0.63166317,-0.91559156,-0.719972,0.07230723,0,0.3280328,1,0.99839984,"ConsensusSad"
"3852","21","61",0.63166317,-0.91559156,-0.99859986,0.07230723,0,0.3280328,1,0.99839984,"ConsensusSad"
"3862","21","62",0.63166317,-0.91559156,-0.99859986,0.96579658,0,0.3280328,1,0.99839984,"ConsensusSad"
